id;host_id;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365
441712;1273774;Humaitá;-22.9594;-43.20253;Entire home/apt;180;2;15;21/10/2020;0.14;1;358
442509;1693952;Glória;-22.92119;-43.1746;Private room;86;2;80;29/02/2020;0.75;3;364
444101;2206207;Botafogo;-22.94288;-43.18115;Private room;160;3;55;25/02/2020;0.51;1;364
444250;2206934;Copacabana;-22.97237;-43.18761;Entire home/apt;290;4;104;07/03/2021;0.98;1;352
447602;2112725;Copacabana;-22.98168;-43.19363;Private room;170;2;7;27/02/2020;0.07;4;92
449040;1726378;Humaitá;-22.95799;-43.2039;Private room;206;7;1;28/02/2016;0.02;1;364
449104;2223774;Copacabana;-22.96192;-43.18116;Private room;180;2;0;;;3;205
449177;2206708;Vargem Pequena;-22.99124;-43.47979;Private room;330;5;1;28/04/2019;0.04;1;364
449391;856145;Copacabana;-22.98115;-43.19109;Private room;70;6;22;12/03/2021;0.2;3;265
452494;2248256;Copacabana;-22.98374;-43.19241;Entire home/apt;357;4;0;;;1;178
452500;2248279;Estácio;-22.91586;-43.20939;Hotel room;54;1;5;03/04/2017;0.07;6;247
453069;302928;Ipanema;-22.98316;-43.20806;Private room;290;1;19;13/03/2020;0.19;1;297
458264;2278812;Ipanema;-22.98516;-43.20307;Entire home/apt;439;3;3;17/08/2016;0.04;12;365
462947;2300508;Copacabana;-22.97844;-43.18857;Entire home/apt;357;2;0;;;2;365
464220;2306760;Flamengo;-22.93596;-43.17961;Entire home/apt;130;4;74;08/12/2020;0.69;2;365
465227;2311421;Lagoa;-22.96127;-43.20417;Private room;350;1;6;03/03/2019;0.06;1;365
465251;2308396;Copacabana;-22.97888;-43.18997;Entire home/apt;517;5;53;17/02/2021;0.53;1;351
466477;4307081;Copacabana;-22.98357;-43.19369;Private room;220;3;17;04/01/2021;0.17;57;365
471651;918340;Botafogo;-22.94939;-43.1825;Entire home/apt;800;15;17;26/01/2020;0.17;2;362
473180;2346349;Copacabana;-22.98253;-43.19124;Entire home/apt;604;6;9;02/09/2019;0.11;1;278
475792;2358865;Laranjeiras;-22.93173;-43.1804;Entire home/apt;250;3;8;11/03/2019;0.08;1;141
480220;1430897;Ipanema;-22.98647;-43.19431;Entire home/apt;200;4;113;26/02/2020;1.07;2;295
480837;1976943;Vidigal;-22.99349;-43.23492;Entire home/apt;180;1;0;;;2;365
483578;2394237;Barra da Tijuca;-23.00871;-43.32223;Entire home/apt;300;3;29;06/02/2020;0.27;1;357
484267;2385085;Copacabana;-22.98504;-43.19228;Entire home/apt;458;2;103;26/02/2021;1.03;2;350
484296;2397409;Barra da Tijuca;-23.00463;-43.37646;Entire home/apt;150;2;16;02/12/2019;0.16;1;298
485293;1450861;Ipanema;-22.98177;-43.1999;Entire home/apt;220;4;238;01/03/2021;2.3;5;267
487461;1319991;Vidigal;-22.99009;-43.23293;Entire home/apt;549;5;20;07/10/2019;0.19;8;365
488190;2415244;Leblon;-22.98433;-43.22915;Private room;250;5;5;25/02/2020;0.08;3;364
490098;2423945;Leblon;-22.98497;-43.22551;Entire home/apt;357;2;137;20/03/2020;1.67;1;139
492856;1537641;Copacabana;-22.97576;-43.19078;Entire home/apt;1600;1;79;12/03/2021;1.23;7;331
493569;2438532;Copacabana;-22.96515;-43.1891;Private room;120;1;90;01/02/2021;0.9;2;365
494903;2444956;Vidigal;-22.99187;-43.23301;Entire home/apt;140;2;443;21/03/2021;4.3;1;188
495330;2446593;Barra da Tijuca;-23.00419;-43.32293;Private room;164;1;1;08/01/2014;0.01;5;185
496174;2450658;Tijuca;-22.93193;-43.24091;Private room;661;2;1;14/02/2013;0.01;1;358
498025;2001083;Flamengo;-22.93059;-43.17595;Entire home/apt;379;3;2;18/08/2016;0.04;1;358
503279;2482566;Copacabana;-22.96585;-43.18645;Private room;100;360;0;;;1;0
504174;2479834;Copacabana;-22.97855;-43.18873;Entire home/apt;190;1;2;27/12/2017;0.02;1;355
504450;2487942;Jacarepaguá;-22.97403;-43.41389;Entire home/apt;90;1;4;06/10/2019;0.13;5;327
505165;144943;Ipanema;-22.98038;-43.19809;Private room;299;7;19;06/03/2019;0.18;1;365
507900;2502969;Cosme Velho;-22.94433;-43.20504;Entire home/apt;115;3;80;16/02/2021;0.77;3;351
508012;592995;Centro;-22.91255;-43.1903;Private room;170;4;2;04/07/2014;0.02;2;365
508247;3146837;Barra da Tijuca;-23.01057;-43.36956;Entire home/apt;800;3;98;03/01/2021;0.94;1;365
508383;1408960;Ipanema;-22.98241;-43.19756;Entire home/apt;600;4;27;26/02/2020;0.28;4;364
509929;2512454;Ipanema;-22.98259;-43.1985;Entire home/apt;259;2;161;03/01/2021;1.51;2;252
510354;1167383;Copacabana;-22.96362;-43.17601;Private room;873;1;35;17/05/2017;0.33;4;364
512634;2513249;Leme;-22.96315;-43.16939;Private room;250;1;22;12/10/2020;0.22;2;179
514424;2528930;Centro;-22.91419;-43.18285;Entire home/apt;160;10;4;04/01/2021;0.04;1;345
514889;2535917;Copacabana;-22.96621;-43.18861;Private room;1101;4;0;;;2;363
515144;2536988;Botafogo;-22.95578;-43.19387;Private room;60;4;53;03/04/2020;0.59;2;363
515317;2538035;Lagoa;-22.96231;-43.21097;Entire home/apt;450;1;0;;;2;365
519097;2554622;Ipanema;-22.98673;-43.19772;Private room;200;2;222;04/01/2021;2.08;1;152
519542;2555939;Barra da Tijuca;-23.01106;-43.32761;Entire home/apt;500;2;13;03/01/2021;0.12;1;305
519865;533666;Copacabana;-22.96532;-43.18013;Entire home/apt;206;3;67;31/01/2021;0.65;1;363
523503;406989;Santa Teresa;-22.92895;-43.19427;Private room;98;1;56;02/03/2020;0.59;6;204
527221;2590921;Gardênia Azul;-22.95924;-43.35667;Entire home/apt;900;1;0;;;1;362
528329;2595823;Copacabana;-22.96539;-43.17962;Private room;436;2;1;06/10/2019;0.06;1;365
528389;2596229;Gávea;-22.97301;-43.22606;Entire home/apt;130;4;4;02/01/2020;0.06;1;354
528558;1663702;Ipanema;-22.98156;-43.20012;Entire home/apt;500;4;8;10/02/2020;0.08;1;363
528951;2598673;Ipanema;-22.9856;-43.19892;Entire home/apt;635;2;116;04/01/2021;1.53;1;109
530753;2397123;Copacabana;-22.97644;-43.18954;Entire home/apt;250;3;42;07/09/2020;0.39;1;234
536931;338919;Ipanema;-22.98583;-43.19577;Entire home/apt;220;2;212;13/03/2021;2.07;1;303
537390;2527334;Laranjeiras;-22.92957;-43.19309;Private room;60;2;79;27/01/2020;0.79;1;235
538034;2643038;Leblon;-22.98224;-43.21673;Entire home/apt;417;3;7;26/01/2021;0.09;5;330
540421;2655983;Copacabana;-22.96806;-43.18561;Entire home/apt;600;5;3;14/02/2020;0.05;5;365
545007;2502969;Cosme Velho;-22.94428;-43.20513;Entire home/apt;240;5;60;21/03/2021;0.6;3;358
547967;1760830;Recreio dos Bandeirantes;-23.01398;-43.44823;Private room;120;15;1;10/09/2015;0.01;3;365
547968;1760830;Recreio dos Bandeirantes;-23.00843;-43.44054;Private room;120;4;0;;;3;365
548154;2694627;Taquara;-22.90584;-43.4068;Private room;120;1;0;;;4;365
548156;2694627;Taquara;-22.90721;-43.40725;Private room;200;3;0;;;4;365
548163;2694627;Taquara;-22.90602;-43.40893;Private room;250;1;0;;;4;2
548170;2694627;Taquara;-22.90618;-43.40835;Private room;200;1;0;;;4;365
548240;2694773;Bangu;-22.87835;-43.47713;Private room;150;2;0;;;1;0
552767;2316582;Barra da Tijuca;-23.00968;-43.34204;Entire home/apt;490;5;4;13/01/2021;0.07;1;0
555606;2704494;Botafogo;-22.9492;-43.18457;Entire home/apt;155;2;207;07/03/2021;2.04;3;357
557344;2740249;Copacabana;-22.97863;-43.19001;Entire home/apt;384;3;1;28/06/2019;0.05;5;216
561102;687759;Botafogo;-22.95426;-43.17443;Entire home/apt;549;3;3;02/01/2019;0.08;2;365
566927;2788574;Copacabana;-22.97078;-43.18482;Entire home/apt;900;2;146;19/10/2020;1.47;2;351
567300;1167383;Copacabana;-22.96562;-43.17633;Private room;873;1;6;13/08/2016;0.06;4;365
567326;1167383;Copacabana;-22.96511;-43.17642;Private room;873;1;17;27/02/2017;0.16;4;365
567338;1167383;Copacabana;-22.96474;-43.17555;Private room;876;1;9;17/07/2014;0.09;4;362
569509;2803261;Copacabana;-22.98253;-43.19428;Entire home/apt;239;2;80;11/03/2020;0.8;1;344
570053;2805289;Copacabana;-22.96528;-43.19077;Entire home/apt;300;7;2;18/03/2018;0.05;1;364
571163;506187;Copacabana;-22.97067;-43.18922;Private room;200;2;10;03/01/2020;0.15;3;365
573086;2791501;Copacabana;-22.96356;-43.17931;Entire home/apt;275;3;6;25/09/2017;0.06;1;0
575720;2831706;Barra da Tijuca;-23.00531;-43.31136;Private room;133;1;1;27/04/2019;0.04;2;365
577253;2838933;Copacabana;-22.96653;-43.17979;Private room;138;2;113;02/01/2021;1.07;2;365
579448;2292748;Santa Teresa;-22.92114;-43.18603;Private room;275;2;6;07/10/2019;0.06;4;365
579704;2292748;Santa Teresa;-22.9218;-43.18602;Private room;290;1;2;04/10/2013;0.02;4;365
579756;2292748;Santa Teresa;-22.92107;-43.18675;Private room;282;1;8;09/03/2020;0.08;4;178
582592;2869358;Recreio dos Bandeirantes;-23.02189;-43.51054;Entire home/apt;400;7;0;;;1;364
584211;2160341;Copacabana;-22.96229;-43.17556;Entire home/apt;129;5;67;24/02/2020;0.66;2;365
588751;2903813;Ipanema;-22.9821;-43.19923;Entire home/apt;364;4;8;11/02/2020;0.11;6;364
589233;4307081;Ipanema;-22.98503;-43.20625;Private room;275;4;8;10/01/2021;0.08;57;365
589234;4307081;Ipanema;-22.98525;-43.20481;Private room;384;1;1;22/08/2016;0.02;57;365
592628;2838933;Copacabana;-22.96423;-43.17949;Private room;128;2;97;25/01/2021;0.93;2;365
603810;2989144;Ipanema;-22.98772;-43.19411;Entire home/apt;351;5;179;15/02/2021;1.7;6;0
604508;2992494;Copacabana;-22.98353;-43.19422;Entire home/apt;300;6;20;05/01/2021;0.2;2;325
604804;2994624;Glória;-22.9158;-43.17566;Private room;826;1;0;;;1;365
604861;4307081;Recreio dos Bandeirantes;-23.01681;-43.4598;Entire home/apt;716;1;0;;;57;365
609019;3018529;Leblon;-22.98373;-43.21874;Entire home/apt;400;2;16;01/02/2021;0.18;10;356
613205;3040239;Santa Teresa;-22.93378;-43.19859;Private room;220;2;24;06/10/2019;0.23;2;361
616315;4307081;Ipanema;-22.98207;-43.20462;Entire home/apt;821;3;0;;;57;365
621226;3078973;Ipanema;-22.98539;-43.19628;Entire home/apt;400;3;0;;;4;0
626389;736005;Botafogo;-22.95334;-43.19409;Private room;54;2;3;22/05/2019;0.11;1;363
628044;1884906;Leme;-22.96354;-43.17153;Entire home/apt;300;1;61;05/07/2019;0.59;1;179
628098;3119093;Ipanema;-22.98454;-43.19895;Entire home/apt;400;5;21;05/01/2020;0.21;1;178
634088;635510;Leblon;-22.98251;-43.22108;Entire home/apt;528;2;3;16/03/2021;0.89;5;318
634422;474000;Centro;-22.91178;-43.17856;Entire home/apt;100;1;231;20/03/2021;2.3;4;108
636684;3174352;Jacarepaguá;-22.97178;-43.39226;Entire home/apt;4969;30;42;08/04/2019;0.41;1;332
636889;2063611;Flamengo;-22.93576;-43.1753;Entire home/apt;229;365;0;;;1;365
642625;3212195;Copacabana;-22.96662;-43.18885;Entire home/apt;340;3;86;07/02/2020;0.86;1;0
644003;3221428;Copacabana;-22.96169;-43.17568;Entire home/apt;180;3;12;09/02/2016;0.12;1;325
651436;2643038;Barra da Tijuca;-23.01041;-43.35972;Private room;400;4;6;07/10/2019;0.06;5;301
651539;3746246;Botafogo;-22.94442;-43.18357;Entire home/apt;240;6;25;12/12/2020;0.25;10;265
654070;2007018;Barra da Tijuca;-23.01084;-43.34169;Private room;220;2;4;13/11/2013;0.04;4;313
654085;2007018;Barra da Tijuca;-23.01058;-43.34071;Private room;200;2;13;05/03/2019;0.14;4;312
654296;2007018;Barra da Tijuca;-23.0097;-43.34209;Private room;350;2;6;28/02/2019;0.06;4;295
655106;3297294;Ipanema;-22.9832;-43.20007;Entire home/apt;700;2;19;04/01/2020;0.23;2;365
658035;2516002;Copacabana;-22.96882;-43.18073;Entire home/apt;364;2;301;07/03/2021;2.93;4;276
669012;4307081;Copacabana;-22.97435;-43.18937;Entire home/apt;439;3;0;;;57;365
669421;3389660;Copacabana;-22.98062;-43.19141;Entire home/apt;120;1;70;06/03/2021;0.68;1;342
669776;1712679;Leblon;-22.9799;-43.2258;Entire home/apt;406;2;69;05/01/2021;0.67;3;364
670109;3394631;Centro;-22.9147;-43.18631;Entire home/apt;79;4;61;15/03/2021;0.61;1;17
672835;3413077;Copacabana;-22.97484;-43.18711;Entire home/apt;341;1;384;14/02/2021;3.69;1;330
672921;3413189;Copacabana;-22.98494;-43.19087;Entire home/apt;2937;3;20;05/08/2019;0.2;55;364
673003;3413189;Ipanema;-22.98591;-43.20128;Entire home/apt;4365;3;1;02/04/2016;0.02;55;365
673054;3413189;Copacabana;-22.98165;-43.18953;Entire home/apt;3618;4;6;27/09/2016;0.06;55;365
673101;3413189;Copacabana;-22.9734;-43.18621;Entire home/apt;6863;4;0;;;55;365
673733;3413189;Botafogo;-22.94388;-43.18126;Entire home/apt;700;14;7;08/12/2016;0.07;55;365
675035;2448303;Botafogo;-22.94023;-43.17995;Entire home/apt;108;3;219;04/01/2021;2.19;2;119
675488;3413189;Leblon;-22.9855;-43.23053;Entire home/apt;1373;5;2;11/02/2016;0.02;55;364
676235;792218;Copacabana;-22.98226;-43.19215;Entire home/apt;161;2;122;29/12/2020;1.2;10;356
676840;1319991;Vidigal;-22.99189;-43.2325;Entire home/apt;420;3;15;09/04/2019;0.15;8;365
676983;4307081;Ipanema;-22.98415;-43.20738;Private room;275;1;5;15/08/2016;0.05;57;365
677655;3446831;Copacabana;-22.96869;-43.1825;Entire home/apt;714;7;10;11/03/2020;0.1;1;365
680320;3463833;Copacabana;-22.97187;-43.187;Entire home/apt;200;5;23;04/01/2020;0.23;1;350
681007;3413189;Ipanema;-22.98684;-43.20925;Entire home/apt;1620;3;11;11/03/2015;0.11;55;365
681179;2916588;Barra da Tijuca;-23.00678;-43.35017;Private room;165;3;2;07/10/2019;0.02;1;358
682459;3477417;Copacabana;-22.96945;-43.189;Entire home/apt;416;3;31;03/01/2020;0.3;4;335
683547;3420440;Leblon;-22.98405;-43.22371;Entire home/apt;230;300;0;;;1;365
686590;3413189;Ipanema;-22.98574;-43.19723;Entire home/apt;1927;5;3;21/02/2016;0.03;55;365
686738;3376172;Ipanema;-22.98411;-43.19684;Entire home/apt;249;2;134;15/02/2020;1.32;2;244
688710;3516371;Jardim Botânico;-22.96374;-43.22129;Private room;1647;1;0;;;1;0
689997;3524822;Gávea;-22.98281;-43.24237;Private room;110;1;37;09/01/2021;0.36;3;362
690895;3413189;Ipanema;-22.98441;-43.205;Entire home/apt;1928;5;2;29/03/2016;0.02;55;365
692289;3413189;Copacabana;-22.98572;-43.18899;Entire home/apt;1685;7;2;29/06/2014;0.02;55;363
694303;3552883;Copacabana;-22.96158;-43.1745;Entire home/apt;1098;2;10;16/07/2014;0.1;1;0
695304;2357279;Copacabana;-22.98458;-43.19219;Entire home/apt;275;5;47;08/03/2020;0.45;3;179
697154;3413189;Copacabana;-22.98685;-43.18861;Entire home/apt;5435;7;3;23/08/2013;0.03;55;363
698825;3582733;Copacabana;-22.96429;-43.17585;Entire home/apt;93;3;62;07/03/2021;0.64;2;168
706982;2615715;São Conrado;-22.99799;-43.268;Entire home/apt;655;4;2;24/01/2021;0.02;3;365
707540;3637083;Urca;-22.94819;-43.16285;Entire home/apt;659;7;34;30/01/2021;0.37;1;0
710071;3654282;Copacabana;-22.98098;-43.19559;Private room;110;3;43;07/02/2020;0.42;1;326
710338;2171419;Ipanema;-22.98545;-43.21184;Entire home/apt;1580;4;32;22/02/2021;0.32;1;35
713631;2536988;Botafogo;-22.95534;-43.19362;Private room;80;7;24;14/02/2021;0.38;2;270
716516;3665789;Gávea;-22.98119;-43.23673;Entire home/apt;321;2;52;18/02/2021;0.52;8;364
720654;3528095;Leblon;-22.98731;-43.22521;Entire home/apt;2478;5;1;01/03/2017;0.02;1;151
720736;3720594;Copacabana;-22.97267;-43.18556;Entire home/apt;1964;3;14;02/01/2020;0.14;1;365
724673;3746246;Ipanema;-22.98262;-43.19819;Entire home/apt;380;2;83;06/01/2021;0.82;10;340
724742;3746246;Ipanema;-22.98499;-43.20483;Entire home/apt;375;7;70;04/02/2021;0.69;10;334
726410;3727327;Botafogo;-22.95793;-43.18197;Entire home/apt;220;7;4;19/09/2017;0.06;2;356
726698;572667;Ipanema;-22.98532;-43.20421;Private room;72;4;34;02/01/2020;0.37;5;90
726701;572667;Ipanema;-22.98532;-43.20421;Private room;66;2;14;05/01/2021;0.14;5;90
726703;572667;Ipanema;-22.98418;-43.20349;Private room;69;5;27;02/01/2021;0.27;5;87
726705;572667;Ipanema;-22.98532;-43.20421;Private room;64;3;37;02/03/2020;0.36;5;180
727379;3767558;Copacabana;-22.9651;-43.17945;Entire home/apt;107;2;325;27/02/2021;3.31;2;356
727434;3768281;Copacabana;-22.98376;-43.19062;Entire home/apt;422;1;5;12/12/2020;0.05;2;365
727437;3768386;Humaitá;-22.95695;-43.20294;Entire home/apt;300;3;6;08/11/2020;0.06;1;363
730997;3802101;Copacabana;-22.98192;-43.19143;Entire home/apt;571;3;80;16/03/2021;1.12;5;139
734781;3752147;Grajaú;-22.91886;-43.2668;Private room;275;1;0;;;1;0
735804;3549362;Glória;-22.92284;-43.17644;Entire home/apt;588;7;0;;;1;363
736118;3413189;Barra da Tijuca;-23.00562;-43.32815;Entire home/apt;1377;4;1;15/10/2012;0.01;55;363
743447;449677;Copacabana;-22.98096;-43.19337;Entire home/apt;154;6;44;20/02/2021;0.44;6;164
746187;3914304;Copacabana;-22.97434;-43.1883;Entire home/apt;145;2;29;21/02/2020;0.29;1;364
747176;1429181;Copacabana;-22.96768;-43.18241;Entire home/apt;250;5;1;03/01/2013;0.01;9;364
749237;3937029;Ipanema;-22.98602;-43.20751;Entire home/apt;500;3;7;18/03/2020;0.14;1;348
749870;747908;Leme;-22.96082;-43.16616;Entire home/apt;300;1;42;03/03/2021;0.41;2;160
752008;3954477;Gávea;-22.9756;-43.23075;Private room;189;5;0;;;2;365
752685;3940780;Leme;-22.9638;-43.17137;Entire home/apt;300;1;5;06/03/2019;0.05;3;365
753354;3962758;Leme;-22.95963;-43.17102;Private room;95;2;70;07/02/2021;0.7;5;365
758578;944395;Copacabana;-22.96264;-43.17644;Entire home/apt;180;2;22;26/09/2020;0.22;1;330
758632;3524822;Gávea;-22.98235;-43.24113;Private room;150;1;9;25/02/2020;0.09;3;365
758884;3768281;Lagoa;-22.97896;-43.20207;Entire home/apt;2203;1;0;;;2;365
758966;3524822;Gávea;-22.98241;-43.23959;Private room;120;1;10;28/02/2020;0.1;3;348
760653;9709135;Copacabana;-22.9638;-43.18335;Entire home/apt;165;3;31;25/02/2021;0.3;1;268
761420;2260073;Leblon;-22.98617;-43.22267;Entire home/apt;600;3;12;17/02/2021;0.13;1;19
761468;4013859;Barra da Tijuca;-23.00529;-43.36863;Entire home/apt;544;7;1;16/12/2016;0.02;1;83
761640;4376064;Ipanema;-22.98016;-43.19928;Entire home/apt;499;1;19;06/03/2019;0.19;6;365
762176;4014604;Ipanema;-22.9847;-43.205;Private room;100;2;34;06/09/2020;0.34;4;358
762336;503995;Ipanema;-22.9828;-43.20467;Entire home/apt;142;1;323;06/03/2021;3.17;7;336
762988;3962758;Leme;-22.96035;-43.17091;Private room;95;2;169;11/01/2021;1.67;5;365
764205;4005407;Botafogo;-22.9447;-43.18328;Private room;1500;4;1;13/02/2013;0.01;38;365
764446;4030059;Copacabana;-22.9702;-43.187;Entire home/apt;150;3;5;12/10/2020;0.07;5;90
764769;3727327;Botafogo;-22.95735;-43.18212;Private room;192;5;8;24/01/2016;0.08;2;365
765255;3040239;Santa Teresa;-22.93582;-43.19833;Private room;200;2;62;26/02/2020;0.61;2;365
765614;4036979;Leblon;-22.98261;-43.22565;Entire home/apt;254;2;65;15/02/2021;0.64;3;90
767519;4048250;Santa Teresa;-22.91868;-43.18693;Entire home/apt;336;7;0;;;1;365
769674;4060449;Leme;-22.96158;-43.17413;Private room;209;1;1;29/02/2020;0.08;3;365
770452;4064364;Ipanema;-22.98683;-43.19864;Entire home/apt;160;4;211;15/03/2021;2.08;1;204
772144;1921729;Copacabana;-22.98662;-43.18973;Entire home/apt;379;4;168;03/03/2021;1.68;1;158
777667;2535917;Copacabana;-22.96464;-43.18991;Entire home/apt;203;4;0;;;2;363
779950;1429181;Copacabana;-22.96681;-43.1782;Private room;303;2;0;;;9;357
779951;2502969;Santa Teresa;-22.94539;-43.20566;Entire home/apt;120;3;18;05/05/2020;0.32;3;22
784804;4138034;Copacabana;-22.98226;-43.19391;Entire home/apt;90;4;86;22/12/2020;1.05;1;358
786954;4148486;Leblon;-22.98499;-43.22166;Entire home/apt;1625;3;1;03/01/2013;0.01;1;365
787827;3671261;Santa Teresa;-22.91885;-43.18178;Entire home/apt;280;3;2;10/02/2016;0.02;1;362
791186;4168313;Santa Teresa;-22.91549;-43.19011;Private room;327;2;4;09/08/2016;0.04;6;365
792236;1232426;Centro;-22.91183;-43.18337;Entire home/apt;800;1;0;;;1;365
793707;4181393;Ipanema;-22.9844;-43.21132;Entire home/apt;659;2;37;26/02/2020;0.37;1;364
797547;4143732;Centro;-22.91043;-43.17339;Entire home/apt;280;4;6;09/03/2019;0.09;3;0
798868;2600055;Botafogo;-22.94918;-43.18256;Entire home/apt;283;3;3;06/12/2016;0.03;1;362
800000;1429181;Copacabana;-22.96253;-43.17619;Entire home/apt;250;2;11;02/01/2021;0.14;9;51
801784;4220413;Copacabana;-22.98303;-43.19187;Entire home/apt;191;2;141;24/01/2021;1.41;1;364
803193;2703588;Botafogo;-22.94804;-43.18472;Entire home/apt;1318;5;1;27/06/2014;0.01;2;365
803373;4228428;Laranjeiras;-22.9424;-43.19298;Entire home/apt;400;7;0;;;1;365
803773;4060449;Leme;-22.96223;-43.17281;Entire home/apt;379;2;1;06/10/2019;0.06;3;365
805458;4240145;Ipanema;-22.98683;-43.21121;Entire home/apt;991;3;49;02/03/2020;0.49;1;364
807328;2112725;Copacabana;-22.98168;-43.19363;Private room;263;2;4;18/03/2020;0.05;4;115
808301;4252736;Barra da Tijuca;-23.00814;-43.42855;Entire home/apt;250;3;0;;;1;363
808557;1648634;Ipanema;-22.98527;-43.20079;Entire home/apt;215;4;174;11/01/2021;1.76;8;286
808744;4255118;Copacabana;-22.97011;-43.18822;Entire home/apt;169;4;138;28/03/2020;1.4;46;245
809899;4260129;Leblon;-22.98279;-43.21996;Entire home/apt;1000;7;0;;;1;365
810603;3413189;Ipanema;-22.9842;-43.2112;Entire home/apt;423;3;3;15/07/2014;0.03;55;365
810712;579591;Ipanema;-22.98452;-43.19391;Private room;450;4;2;03/01/2014;0.02;3;365
810940;1618278;Ipanema;-22.98566;-43.19644;Entire home/apt;157;3;67;21/02/2021;0.68;2;180
813057;4060449;Copacabana;-22.96311;-43.17399;Private room;159;1;0;;;3;365
815598;4284876;Copacabana;-22.98206;-43.18994;Entire home/apt;169;3;24;19/01/2021;0.29;11;365
816333;4254630;Copacabana;-22.96311;-43.17609;Private room;550;3;2;21/06/2014;0.02;3;355
819354;4307081;Ipanema;-22.98543;-43.20644;Private room;439;1;0;;;57;365
819355;4307081;Ipanema;-22.98593;-43.20539;Entire home/apt;439;3;8;25/11/2015;0.08;57;365
820041;4307081;Ipanema;-22.98611;-43.20631;Entire home/apt;714;1;2;03/01/2019;0.02;57;365
821174;4307081;Ipanema;-22.98618;-43.20637;Private room;384;2;3;23/04/2018;0.03;57;365
822062;4316730;Humaitá;-22.95518;-43.19846;Entire home/apt;250;4;3;23/11/2014;0.04;1;112
822913;449677;Copacabana;-22.98093;-43.19337;Entire home/apt;149;6;25;20/01/2021;0.25;6;85
824102;4326654;Copacabana;-22.97625;-43.1895;Entire home/apt;121;3;93;22/03/2021;0.93;2;291
826001;1603206;Copacabana;-22.96687;-43.182;Entire home/apt;200;3;3;25/02/2020;0.03;7;351
826059;4318903;Copacabana;-22.97007;-43.18896;Private room;335;7;0;;;1;365
826814;4005873;Botafogo;-22.94428;-43.18378;Entire home/apt;143;3;20;01/02/2020;0.36;1;90
